"year","doy","hhmm","Temp","VPD","Sensor1","Sensor2","Sensor3","Sensor4","Sensor5"
2011,170,1400,34.83,3.957013448,54.1164747309048,47.2248874812208,NA,NA,NA
2011,170,1430,34.24,3.796640316,52.4863613933443,47.0694967640596,NA,NA,NA
2011,170,1500,34.23,3.583949201,52.048537263314,46.580825042408,NA,NA,NA
2011,170,1530,33.61,3.53716258,51.6134129238016,45.5613869343335,NA,NA,NA
2011,170,1600,33.36,3.354160807,52.8183702940912,44.3569607112067,NA,NA,NA
2011,170,1630,32.67,3.135646828,51.9772223194994,42.8214400715384,NA,NA,NA
2011,170,1700,31.41,2.670857681,45.7893533080868,40.073158438809,NA,NA,NA
2011,170,1730,30.05,2.218809993,36.1162776114926,34.920151291002,NA,NA,NA
2011,170,1800,29.66,2.050827229,32.2297688193801,32.7148156382589,NA,NA,NA
2011,170,1830,29.63,1.976373191,33.1629036252643,32.4656148457424,NA,NA,NA
2011,170,1900,29.01,1.437016474,27.3681296416188,26.4251980875274,NA,NA,NA
2011,170,1930,27.49,1.077557031,20.5747331563003,19.2568495156209,NA,NA,NA
2011,170,2000,26.26,0.819573413,14.5744047609484,13.9337762700897,NA,NA,NA
2011,170,2030,25.19,0.578651557,10.1362735836212,9.86090070326493,NA,NA,NA
2011,170,2100,24.24,0.449233756,7.26870033553598,7.36464899552351,NA,NA,NA
2011,170,2130,23.58,0.350544596,5.314534270914,5.70119371931495,NA,NA,NA
2011,170,2200,22.82,0.242313539,3.96600992763888,4.33296950478944,NA,NA,NA
2011,170,2230,22.18,0.184282634,3.02241064634618,3.49754710378003,NA,NA,NA
2011,170,2300,21.75,0.137573338,2.30429567974321,2.72667740070921,NA,NA,NA
2011,170,2330,21.58,0.114014206,1.73677294602512,2.24158668764468,NA,NA,NA
2011,170,2400,21.57,0.091820655,1.44675428516955,1.84877085422819,NA,NA,NA
2011,171,30,21.81,0.118433905,1.31081093634874,1.56104749545052,NA,NA,NA
2011,171,100,21.9,0.121907869,1.24409433865717,1.78952155950047,NA,NA,NA
2011,171,130,21.63,0.05329907,1.28597018373115,1.60116873731529,NA,NA,NA
2011,171,200,21.32,0.030509587,0.754965966971876,1.05103594671796,NA,NA,NA
2011,171,230,21.3,0.01143118,0.497880011436826,0.647024329635103,NA,NA,NA
2011,171,300,21.54,0.00607956,0.321340181986717,0.533121619713609,NA,NA,NA
2011,171,330,21.63,0,0.260311537717935,0.291103241599754,NA,NA,NA
2011,171,400,21.61,0,0.179508421035596,0.129276303637967,NA,NA,NA
2011,171,430,21.55,0,0.125803678670136,0.056980954339505,NA,NA,NA
2011,171,500,20.87,0,0,0,NA,NA,NA
2011,171,530,20.3,0,0,0,NA,NA,NA
2011,171,600,20.35,0,0,0.0157961220143489,NA,NA,NA
2011,171,630,20.72,0,0,0.0387601946468077,NA,NA,NA
2011,171,700,20.98,0,0,0.44073718165638,NA,NA,NA
2011,171,730,21.76,0,2.43287286046761,3.62652239208903,NA,NA,NA
2011,171,800,22.59,0.003538395,9.80213758395741,13.7795563867699,NA,NA,NA
2011,171,830,23.89,0.471729834,21.1650663980095,29.1948839142732,NA,NA,NA
2011,171,900,25.48,0.919457285,34.6259531592508,41.3817537331316,NA,NA,NA
2011,171,930,26.49,1.187804693,42.0387715637399,45.7813125917862,NA,NA,NA
2011,171,1000,27.11,1.243430818,44.1597320974111,46.6917702874122,NA,NA,NA
2011,171,1030,27.85,1.614643391,47.5614226839421,48.32414279145,NA,NA,NA
2011,171,1100,28.55,1.756719304,48.5463114967068,50.9039835043065,NA,NA,NA
2011,171,1130,29.18,1.833654873,49.6494536235132,50.2641696286646,NA,NA,NA
2011,171,1200,29.5,1.852738106,48.7401128047675,48.5709371237114,NA,NA,NA
2011,171,1230,29.69,1.99842114,48.3214481695966,47.9134459804539,NA,NA,NA
2011,171,1300,29.46,1.867910106,47.8038296673398,46.2004478363157,NA,NA,NA
2011,171,1330,29.19,1.79818452,47.8998385468884,45.8500880689675,NA,NA,NA
2011,171,1400,27.97,1.429462626,46.2164578289924,44.8642716556057,NA,NA,NA
2011,171,1430,26.01,1.121050241,42.0138671366538,43.7387163134378,NA,NA,NA
2011,171,1500,24.84,0.846024681,38.2558251062124,41.7985301853701,NA,NA,NA
2011,171,1530,22.84,0.69344886,31.8484430822574,36.4748198144386,NA,NA,NA
2011,171,1600,24.08,1.043454491,36.5068577002765,40.5980890556247,NA,NA,NA
2011,171,1630,24.12,1.061451522,39.1333838527967,43.4098131673953,NA,NA,NA
2011,171,1700,23.95,0.958996871,44.1719155129381,42.3525955729535,NA,NA,NA
2011,171,1730,23.86,0.921418536,38.9550095181457,38.2947151868022,NA,NA,NA
2011,171,1800,22.96,0.735821372,30.7100844525657,31.8175057651862,NA,NA,NA
2011,171,1830,22.09,0.602624035,23.5843128149583,24.2641657252145,NA,NA,NA
2011,171,1900,21.53,0.479197051,18.5953328600848,17.9670740305891,NA,NA,NA
2011,171,1930,21.1,0.355226356,13.6747267451213,11.9912537519798,NA,NA,NA
2011,171,2000,20.15,0.248869995,9.11322313426138,8.01250778033531,NA,NA,NA
2011,171,2030,19.24,0.168143705,6.13560428480391,5.23186061579902,NA,NA,NA
2011,171,2100,18.55,0.119759345,4.08677040092628,3.81418122558755,NA,NA,NA
2011,171,2130,18.04,0.091547725,3.05691433452627,2.83321587643111,NA,NA,NA
2011,171,2200,17.5,0.058419856,2.59829953076043,2.70824009514996,NA,NA,NA
2011,171,2230,17.27,0.042760773,1.96698658974188,2.04358752163852,NA,NA,NA
2011,171,2300,17.2,0.040464593,1.68186273950118,1.7015873981248,NA,NA,NA
2011,171,2330,16.84,0.033372828,1.44171245004411,1.52998235852848,NA,NA,NA
2011,171,2400,16.74,0.022928106,1.06694837631229,1.05759577193819,NA,NA,NA
2011,172,30,16.69,0.022855411,0.778244957060813,0.578322595757559,NA,NA,NA
2011,172,100,16.49,0.022566646,0.586373345999119,0.438049020685779,NA,NA,NA
2011,172,130,16.06,0.016076636,0.277299227926534,0.533617587471133,NA,NA,NA
2011,172,200,15.89,0.010086529,0.248800371644775,0.327692780812532,NA,NA,NA
2011,172,230,16.08,0.004322215,0.165808979552455,0.205213173262333,NA,NA,NA
2011,172,300,16.38,0,0.135112577132076,0.238606221596138,NA,NA,NA
2011,172,330,16.52,0,0.156802073767666,0.244514563938987,NA,NA,NA
2011,172,400,16.53,0,0.0347458805918348,0.0663762818270574,NA,NA,NA
2011,172,430,16.53,0,0.0133789089722738,0.00523748515915278,NA,NA,NA
2011,172,500,16.56,0,0.0282847830094305,0,NA,NA,NA
2011,172,530,16.68,0,0,0,NA,NA,NA
2011,172,600,17.01,0,0,0,NA,NA,NA
2011,172,630,17.4,0,0,0.108588317798552,NA,NA,NA
2011,172,700,18.1,0,0.853307864468988,1.68436489661778,NA,NA,NA
2011,172,730,18.98,0.090028733,11.0733119860101,12.6820845421693,NA,NA,NA
2011,172,800,20.45,0.392932619,18.726117680363,22.4850827538317,NA,NA,NA
2011,172,830,21.99,0.629606341,27.0119791285587,34.4848866110691,NA,NA,NA
2011,172,900,22.75,0.79278747,32.0048580934057,40.3979460036939,NA,NA,NA
2011,172,930,23.91,1.154279915,42.3403099711906,51.9129184724317,NA,NA,NA
2011,172,1000,25.07,1.42231917,48.0376823278515,57.0596017940164,NA,NA,NA
2011,172,1030,26.37,1.715472438,51.9521645840954,59.1772322167605,NA,NA,NA
2011,172,1100,27.43,1.911602813,55.8736698528031,60.381102796491,NA,NA,NA
2011,172,1130,28.72,2.144842635,56.1850033989526,60.3823094855195,NA,NA,NA
2011,172,1200,30.01,2.376472893,55.8936136303442,59.8030423007099,NA,NA,NA
2011,172,1230,30.54,2.557280688,52.6652854878355,57.8523636343872,NA,NA,NA
2011,172,1300,30.79,2.410989298,50.6160865940741,55.9033765022672,NA,NA,NA
2011,172,1330,31.42,2.670397677,51.9299557448739,54.3608529740424,NA,NA,NA
2011,172,1400,32.41,2.750469659,52.1523639201073,54.0010391009621,NA,NA,NA
2011,172,1430,32.2,2.784190375,50.0462679712686,50.8952039221868,NA,NA,NA
2011,172,1500,32.32,2.726157755,50.7165431538387,49.9570268302434,NA,NA,NA
2011,172,1530,32.33,2.592455162,53.9538022801239,47.5061336255272,NA,NA,NA
2011,172,1600,31.94,2.428641838,54.5529374016568,45.6925009444613,NA,NA,NA
2011,172,1630,31.41,2.123257761,54.2296854815403,43.3880299596091,NA,NA,NA
2011,172,1700,29.77,1.680296336,48.2637484318215,39.5216750047633,NA,NA,NA
2011,172,1730,28.98,1.440542046,40.186148542461,36.5321949883217,NA,NA,NA
2011,172,1800,27.9,1.223900797,34.5253411153254,32.3078283986771,NA,NA,NA
2011,172,1830,26.73,1.038520169,27.7408592261114,25.5651144023595,NA,NA,NA
2011,172,1900,25.95,0.917706339,21.9283121279941,20.1340814577445,NA,NA,NA
2011,172,1930,25.14,0.740543593,16.7759346759944,15.6240512640771,NA,NA,NA
2011,172,2000,24.47,0.608047928,12.3274366419573,11.937808388494,NA,NA,NA
2011,172,2030,23.89,0.522658002,9.85681308090029,9.49618051541134,NA,NA,NA
2011,172,2100,23.45,0.419106392,7.71990422480634,7.64040844076663,NA,NA,NA
2011,172,2130,22.85,0.332439004,6.20362686812993,6.40052508052818,NA,NA,NA
2011,172,2200,22.58,0.294691961,5.13730344466226,5.2915208130978,NA,NA,NA
2011,172,2230,22.16,0.229927963,4.14508022751088,4.31729971658253,NA,NA,NA
2011,172,2300,21.72,0.193140518,3.46741627071139,3.35116044265983,NA,NA,NA
2011,172,2330,21.36,0.161632412,2.66505461970266,2.57341883633697,NA,NA,NA
2011,172,2400,21.04,0.123688916,2.01189893850138,2.00674010358079,NA,NA,NA
2011,173,30,20.71,0.092347928,1.55197100508824,1.57087107304738,NA,NA,NA
2011,173,100,20.77,0.055826929,1.19452713917013,1.33187299756026,NA,NA,NA
2011,173,130,21.09,0.056935676,0.890015419192487,0.957948326042341,NA,NA,NA
2011,173,200,21.11,0.046251055,0.713930081277871,0.587906159658309,NA,NA,NA
2011,173,230,21.09,0.024711598,0.588158715682691,0.735877476457122,NA,NA,NA
2011,173,300,21.53,0.017110739,0.447814835720767,0.445564084845534,NA,NA,NA
2011,173,330,21.26,0.019543654,0.261546562959633,0.118900746077083,NA,NA,NA
2011,173,400,20.92,0.016482577,0.14537871815273,0.0708635384274931,NA,NA,NA
2011,173,430,20.68,0.016241012,0.0913439657330813,0.00725424305420565,NA,NA,NA
2011,173,500,20.17,0.013200549,0.00115825781052472,0,NA,NA,NA
2011,173,530,19.76,0.010395868,0,0.0715883988593529,NA,NA,NA
2011,173,600,19.7,0.002963457,0,0.00569012189297381,NA,NA,NA
2011,173,630,20.16,0,0,0.129701825405249,NA,NA,NA
2011,173,700,21.45,0,3.14254748954029,3.54926178297821,NA,NA,NA
2011,173,730,22.39,0.03838246,8.68457805973008,10.5496197304471,NA,NA,NA
2011,173,800,23.82,0.846621342,25.6867156480435,27.4062753147254,NA,NA,NA
2011,173,830,26.41,1.283171991,39.228759284857,44.4795912060547,NA,NA,NA
2011,173,900,27.58,1.323647812,42.5402069147737,46.6415944934458,NA,NA,NA
2011,173,930,27.48,1.553763781,41.5383772913023,44.8640532141355,NA,NA,NA
2011,173,1000,27.11,1.221467686,39.411736748626,40.371629493325,NA,NA,NA
2011,173,1030,27.25,1.249786399,36.5875545840989,38.6867938723633,NA,NA,NA
2011,173,1100,27.25,1.187239274,36.0155911589166,39.4405682394643,NA,NA,NA
2011,173,1130,27.2,1.051679569,35.4492732791164,38.4219608137023,NA,NA,NA
2011,173,1200,28.85,1.942721834,43.0227609000077,47.8460593141272,NA,NA,NA
2011,173,1230,31.95,2.710537154,52.3891659575908,53.0280080764932,NA,NA,NA
2011,173,1300,32.59,2.947387491,52.6341532206778,50.9452688539178,NA,NA,NA
2011,173,1330,33.39,3.103090334,49.701259920695,48.4999800279266,NA,NA,NA
2011,173,1400,34.09,3.228955036,48.0026005452076,45.6532139183575,NA,NA,NA
2011,173,1430,33.95,3.083137156,50.4198669000678,43.897455110884,NA,NA,NA
2011,173,1500,33.86,2.890329612,50.1641141545737,42.840632770373,NA,NA,NA
2011,173,1530,33.97,3.115654104,52.260256615809,41.5733246227449,NA,NA,NA
2011,173,1600,33.8,2.880678173,53.5300438244117,41.0395334624087,NA,NA,NA
2011,173,1630,32.85,2.400549864,52.2052542727147,39.477273734863,NA,NA,NA
2011,173,1700,32.01,2.28961361,47.3722561547549,38.0967025828753,NA,NA,NA
2011,173,1730,31.47,2.092348265,42.707895426153,36.3295536401868,NA,NA,NA
2011,173,1800,30.41,1.853157835,37.1789448734282,32.5674272092486,NA,NA,NA
2011,173,1830,29.57,1.566851699,31.3268951821555,27.0619362415666,NA,NA,NA
2011,173,1900,28.99,1.306824554,25.0541011241013,22.0419044075593,NA,NA,NA
2011,173,1930,28.17,1.079731049,19.1776663612697,17.2476506987032,NA,NA,NA
2011,173,2000,27.57,0.89062804,14.988264390267,13.7255840148104,NA,NA,NA
2011,173,2030,26.98,0.789647992,12.2301864667853,11.4265208932132,NA,NA,NA
2011,173,2100,26.63,0.68516848,10.5146323027782,10.0039711347894,NA,NA,NA
2011,173,2130,26.59,1.327117679,9.68517712252275,9.11067887083504,NA,NA,NA
2011,173,2200,26.66,1.316082438,10.6873645040281,11.5751061383947,NA,NA,NA
2011,173,2230,26.01,1.071932442,10.0762306185534,11.4499565938354,NA,NA,NA
2011,173,2300,25.42,1.005818501,8.6298243134027,9.76841600996511,NA,NA,NA
2011,173,2330,25.16,0.959145713,7.88710072877132,8.56755488720641,NA,NA,NA
2011,173,2400,24.85,0.826638964,7.10176917927373,7.39069184086876,NA,NA,NA
2011,174,30,24.29,0.631201762,6.15454765327037,6.43095466564487,NA,NA,NA
2011,174,100,24.01,0.500789214,5.1563321594265,5.27694978916542,NA,NA,NA
2011,174,130,23.91,0.424494322,4.47454739826885,4.41822105582614,NA,NA,NA
2011,174,200,23.9,0.36054097,4.17606768194159,4.04996481535633,NA,NA,NA
2011,174,230,23.66,0.2863115,4.08258898090234,4.01490674813347,NA,NA,NA
2011,174,300,23.62,0.241778569,4.42773131650709,4.28301091558928,NA,NA,NA
2011,174,330,23.45,0.202117306,4.71114860772187,4.52788173350836,NA,NA,NA
2011,174,400,23.02,0.13955006,4.1595716842184,4.18420965135198,NA,NA,NA
2011,174,430,22.67,0.104095841,3.54233924932085,3.66044831049786,NA,NA,NA
2011,174,500,22.76,0.101692027,3.22146368730876,3.24645633602056,NA,NA,NA
2011,174,530,22.95,0.0968534,2.85833771128417,3.14909214526971,NA,NA,NA
2011,174,600,23.36,0.127029849,3.87714610129534,4.68785101360854,NA,NA,NA
2011,174,630,23.86,0.200811684,5.70186454325728,7.00395865427092,NA,NA,NA
2011,174,700,24.56,0.335323025,7.88297789603906,9.63108965515129,NA,NA,NA
2011,174,730,25.55,0.624897538,14.1587091579833,16.3518109581815,NA,NA,NA
2011,174,800,26.64,0.882357003,26.8138155095087,29.3235852702646,NA,NA,NA
2011,174,830,27.27,1.016715923,35.8685421353223,37.6329927537826,NA,NA,NA
2011,174,900,27.19,1.049902303,33.2046831456141,33.5898095817697,NA,NA,NA
2011,174,930,27.62,1.203677174,34.140514975235,36.2761845720318,NA,NA,NA
2011,174,1000,28.64,1.375404952,38.8663748471842,42.6068050980376,NA,NA,NA
2011,174,1030,29.33,1.493613062,44.0013435886107,45.5420163752265,NA,NA,NA
2011,174,1100,29.24,1.522516009,42.7843887351854,42.0143580101955,NA,NA,NA
2011,174,1130,29.79,1.708336919,44.1767927873144,42.7827634604528,NA,NA,NA
2011,174,1200,30.08,1.850972343,46.9637462465543,43.1284045787976,NA,NA,NA
2011,174,1230,30.37,1.900579484,46.9547773544239,41.9569481488339,NA,NA,NA
2011,174,1300,32.37,2.513851254,49.2353435682548,43.7863102740219,NA,NA,NA
2011,174,1330,33.61,2.984989517,53.1584720483731,42.1370948038199,NA,NA,NA
2011,174,1400,34.2,3.22335758,51.9099319720185,40.8692126587754,NA,NA,NA
2011,174,1430,34.53,3.282967012,52.9926050539458,40.0357301867397,NA,NA,NA
2011,174,1500,35.25,3.301270201,53.1299968675018,39.0659904587852,NA,NA,NA
2011,174,1530,34.44,3.254909685,52.6443161406266,38.3650090160917,NA,NA,NA
2011,174,1600,33.41,2.730748433,50.4779087784024,36.6045884111575,NA,NA,NA
2011,174,1630,34.04,2.864498328,49.2754987432841,36.9156423726667,NA,NA,NA
2011,174,1700,33.18,2.67890854,48.9539682429896,35.4730591305055,NA,NA,NA
2011,174,1730,31.42,2.121004712,38.8901724773944,29.9770419798159,NA,NA,NA
2011,174,1800,21.94,0.093918863,23.7747667059924,25.9239758124688,NA,NA,NA
2011,174,1830,20.79,0.032169073,12.0378188272174,14.1117122605344,NA,NA,NA
2011,174,1900,21.08,0.016645359,6.83157230831594,7.82457353745365,NA,NA,NA
2011,174,1930,21.13,0.008620696,4.97252826861447,4.89275884629484,NA,NA,NA
2011,174,2000,21.26,0.003262726,3.90635642311549,3.5576644050689,NA,NA,NA
2011,174,2030,21.45,0,3.21574425353954,2.81344816076671,NA,NA,NA
2011,174,2100,21.53,0,2.5237450384999,1.92162187467368,NA,NA,NA
2011,174,2130,21.75,0,1.78678510212973,1.10109339858291,NA,NA,NA
2011,174,2200,21.82,0,1.29753221401815,0.631755115798667,NA,NA,NA
2011,174,2230,21.56,0,1.00220012836866,0.413542119555331,NA,NA,NA
2011,174,2300,21.3,0,0.688476870736965,0.195780815959192,NA,NA,NA
2011,174,2330,21.16,0,0.495921890693637,0.137157488414214,NA,NA,NA
2011,174,2400,21.14,0,0.361803932890434,0.0386291903091377,NA,NA,NA
2011,175,30,21.03,0,0.309257877287415,0.0791993387328813,NA,NA,NA
2011,175,100,21.22,0,0.375996760201994,0.301231887600389,NA,NA,NA
2011,175,130,21.27,0,0.39281421980025,0.327014448697968,NA,NA,NA
2011,175,200,21.16,0,0.351935522007894,0.291332827133897,NA,NA,NA
2011,175,230,20.92,0,0.362158585941662,0.137559198241221,NA,NA,NA
2011,175,300,20.7,0,0.297305605592554,0.222541403027959,NA,NA,NA
2011,175,330,20.56,0,0.252813584787781,0.182627673744113,NA,NA,NA
2011,175,400,20.34,0,0.221301765397326,0.213179155259903,NA,NA,NA
2011,175,430,20.21,0,0.100633968983715,0.140015932778608,NA,NA,NA
2011,175,500,20.15,0,0,0.0165628862989183,NA,NA,NA
2011,175,530,20.23,0,0,0,NA,NA,NA
2011,175,600,20.39,0,0,0,NA,NA,NA
2011,175,630,20.85,0,0.0607239465566531,0.350207228636119,NA,NA,NA
2011,175,700,21.46,0,0.995333698466561,1.85073618898125,NA,NA,NA
2011,175,730,21.91,0,3.5006425031938,5.02312744123285,NA,NA,NA
2011,175,800,22.36,0,7.58115541048216,9.44845190007958,NA,NA,NA
2011,175,830,23.13,0.00973711,14.842026059817,18.145170945064,NA,NA,NA
2011,175,900,23.72,0.211731281,23.7493934700899,29.1986751775713,NA,NA,NA
2011,175,930,24.86,0.513418641,29.6109979561225,33.8972044906298,NA,NA,NA
2011,175,1000,26.18,0.733632117,36.9226439035143,39.328624764888,NA,NA,NA
2011,175,1030,26.46,0.814458283,37.7622568028382,39.161712875789,NA,NA,NA
2011,175,1100,27.96,1.290546568,43.2980643811782,42.1338956936459,NA,NA,NA
2011,175,1130,29.33,1.707986887,49.1553390464269,50.7709238882179,NA,NA,NA
2011,175,1200,29.76,1.708091272,51.6369510601326,53.0346417242259,NA,NA,NA
2011,175,1230,30.06,1.657749693,52.0385769077609,49.7966570401456,NA,NA,NA
2011,175,1300,30.09,1.930804106,51.1425825725449,49.3800197637347,NA,NA,NA
2011,175,1330,30.74,2.080914187,51.2899703686662,48.8802013776086,NA,NA,NA
2011,175,1400,31.37,2.383985046,51.2941066228621,48.7262801606014,NA,NA,NA
2011,175,1430,32.39,2.548522657,53.1141073848419,48.1892574247345,NA,NA,NA
2011,175,1500,31.85,2.443143342,49.7423804848629,46.9858563489014,NA,NA,NA
2011,175,1530,31.76,2.4493679,51.7381159324991,45.8046348237639,NA,NA,NA
2011,175,1600,33.32,2.887501999,57.4857409731762,47.2303697179522,NA,NA,NA
2011,175,1630,32.85,2.70423225,54.5802895550382,45.5542098679074,NA,NA,NA
2011,175,1700,31.71,2.293276116,48.8530723126677,43.0916777253865,NA,NA,NA
2011,175,1730,31.23,2.328934205,42.6517730156363,40.1968091795786,NA,NA,NA
2011,175,1800,30.78,2.217151553,40.066932193161,38.0100556428683,NA,NA,NA
2011,175,1830,30.29,1.607931484,37.1556715420715,33.3879806789947,NA,NA,NA
2011,175,1900,28.95,1.144692033,29.5983311600874,25.3894149930582,NA,NA,NA
2011,175,1930,28.17,0.856326327,20.799554330465,17.7633845414841,NA,NA,NA
2011,175,2000,27.11,0.609582532,14.5856580866279,12.6886915583166,NA,NA,NA
2011,175,2030,26.26,0.455241038,10.5633045568386,9.40308319576945,NA,NA,NA
2011,175,2100,25.72,0.366384718,8.07522945307575,7.16008869617545,NA,NA,NA
2011,175,2130,25.21,0.279685791,6.24601105071734,5.67308161323325,NA,NA,NA
2011,175,2200,25,0.255802812,5.03211594965681,4.6397590460626,NA,NA,NA
2011,175,2230,24.55,0.192732045,4.17933357960282,3.48549741932971,NA,NA,NA
2011,175,2300,24.02,0.151423069,3.44830739246799,3.0456537846543,NA,NA,NA
2011,175,2330,23.74,0.139433951,3.01112712681356,2.83192663752974,NA,NA,NA
2011,175,2400,23.97,0.237324467,2.90053540692562,2.98229308232704,NA,NA,NA
2011,176,30,24.11,0.255453038,3.01451817056174,3.28894679388084,NA,NA,NA
2011,176,100,24.14,0.314073251,3.17117994003015,3.80391420916705,NA,NA,NA
2011,176,130,24.42,0.358813772,3.57470902821514,4.22747447918632,NA,NA,NA
2011,176,200,23.76,0.209082993,3.5549972983629,4.26868998690323,NA,NA,NA
2011,176,230,23.57,0.175482785,3.13478424195901,4.04736748507853,NA,NA,NA
2011,176,300,23.5,0.13432486,2.81952426056325,3.64218913883752,NA,NA,NA
2011,176,330,23.46,0.106086059,2.55246769863811,3.35289419059144,NA,NA,NA
2011,176,400,23.45,0.102922295,2.38849079661829,3.23643797221893,NA,NA,NA
2011,176,430,23.39,0.09637337,2.2748966803567,3.27494783521241,NA,NA,NA
2011,176,500,23.36,0.117780644,2.20047508100032,3.31355553311282,NA,NA,NA
2011,176,530,23.35,0.1762526,2.48068283482861,3.88190774928285,NA,NA,NA
2011,176,600,23.36,0.185608148,4.64048038161569,6.55343933847547,NA,NA,NA
2011,176,630,23.83,0.428802049,10.9952443196253,12.9705268808502,NA,NA,NA
2011,176,700,24.52,0.677961335,21.3226994958813,23.8461520236826,NA,NA,NA
2011,176,730,25.23,0.95935394,30.895365273365,34.9996536975723,NA,NA,NA
2011,176,800,25.98,1.094188009,37.1951873340155,42.1563087249009,NA,NA,NA
2011,176,830,26.38,1.244730123,39.0373237451299,46.1224047540159,NA,NA,NA
2011,176,900,26.8,1.153664196,40.3900265341671,47.8724281576015,NA,NA,NA
2011,176,930,27.35,1.440395223,41.5568023724341,48.900322003088,NA,NA,NA
2011,176,1000,27.87,1.475539659,44.3728584788497,51.2470193638308,NA,NA,NA
2011,176,1030,28.38,1.54113146,46.5117322946369,51.9696477157218,NA,NA,NA
2011,176,1100,28.39,1.739241773,47.3557157114724,51.7215517038078,NA,NA,NA
2011,176,1130,29.49,2.01139686,50.2616549791306,54.3456890711509,NA,NA,NA
2011,176,1200,30.87,2.364068518,52.0530967281766,53.815542102258,NA,NA,NA
2011,176,1230,31.4,2.702406561,53.5575027623466,52.5719826932992,NA,NA,NA
2011,176,1300,32.11,2.603632327,52.4608420620663,52.1442994502018,NA,NA,NA
2011,176,1330,31.52,2.650809064,50.5255463764865,49.7642636408328,NA,NA,NA
2011,176,1400,31.81,2.875036251,49.2312583009086,48.2565738102319,NA,NA,NA
2011,176,1430,32.24,3.009908721,50.42755948771,48.6520670729371,NA,NA,NA
2011,176,1500,32.42,3.035375859,53.2833096751733,48.7537769528872,NA,NA,NA
2011,176,1530,32.27,3.034704869,54.5509136495568,49.0670074407312,NA,NA,NA
2011,176,1600,32.82,2.978790127,57.7734962309785,48.2426297006239,NA,NA,NA
2011,176,1630,32.27,2.980791646,58.485992114453,46.6076057843297,NA,NA,NA
2011,176,1700,31.27,2.768256921,51.7694769189544,45.0927209308439,NA,NA,NA
2011,176,1730,30.44,2.395062008,45.2115342937765,43.2251933074832,NA,NA,NA
2011,176,1800,29.73,2.238986171,40.4266248014464,38.1567322021047,NA,NA,NA
2011,176,1830,28.93,1.994998116,34.2742573098807,32.1983587461677,NA,NA,NA
2011,176,1900,27.86,1.519366896,27.6954358933244,24.7064333715188,NA,NA,NA
2011,176,1930,26.39,1.098831214,19.7158940708224,17.2547684096162,NA,NA,NA
2011,176,2000,25,0.875220352,14.5691236294634,12.4615174159076,NA,NA,NA
2011,176,2030,23.65,0.69745356,10.3702118946606,9.26651549741535,NA,NA,NA
2011,176,2100,22.28,0.468417048,7.48136261716197,7.14962287025392,NA,NA,NA
2011,176,2130,21.37,0.34476464,5.64240336753095,5.31496445572172,NA,NA,NA
2011,176,2200,21.11,0.358133072,4.87570586752854,4.48479742693097,NA,NA,NA
2011,176,2230,20.78,0.319327985,4.26731795445518,4.20824003196524,NA,NA,NA
2011,176,2300,20.51,0.342564939,3.79179993895656,3.79027724527755,NA,NA,NA
2011,176,2330,19.91,0.287648104,3.34303079253621,3.35945348277389,NA,NA,NA
2011,176,2400,19.44,0.245427801,2.80904433584374,2.7472068424179,NA,NA,NA
2011,177,30,18.88,0.178463034,2.26228716276794,2.27260328063448,NA,NA,NA
2011,177,100,18.28,0.138050722,1.8639455459729,1.81098819645922,NA,NA,NA
2011,177,130,17.79,0.107616849,1.57181434412381,1.47987844334232,NA,NA,NA
2011,177,200,17.3,0.097978498,1.24218263166603,1.10648777952557,NA,NA,NA
2011,177,230,16.84,0.072507976,0.954669228702936,0.869204113520471,NA,NA,NA
2011,177,300,16.55,0.052985168,0.606402798353894,0.823760755638935,NA,NA,NA
2011,177,330,16.25,0.044047144,0.32754106021856,0.366395749210185,NA,NA,NA
2011,177,400,15.89,0.041107625,0.341119319272114,0.328810705458361,NA,NA,NA
2011,177,430,15.6,0.028932709,0.0932089470895855,0.0968857655542753,NA,NA,NA
2011,177,500,15.41,0.022941998,0,0,NA,NA,NA
2011,177,530,15.36,0.011623914,0,0,NA,NA,NA
2011,177,600,16.06,0,0,0,NA,NA,NA
2011,177,630,17.05,0,0,0,NA,NA,NA
2011,177,700,18.19,0,5.46851520191997,4.54800231720962,NA,NA,NA
2011,177,730,20.14,0.096754824,17.1267692537413,18.3061505350298,NA,NA,NA
2011,177,800,22.87,0.958702553,28.5452855236272,33.3525579239022,NA,NA,NA
2011,177,830,25,1.382047445,39.6391470490674,47.2475678885843,NA,NA,NA
2011,177,900,26.81,1.683616589,45.9148795000069,52.7541220050814,NA,NA,NA
2011,177,930,27.73,1.849902941,47.6643118404803,54.2415267643551,NA,NA,NA
2011,177,1000,28.6,2.233371515,53.4557916321636,54.7496820308379,NA,NA,NA
2011,177,1030,29.47,2.527480602,56.216519446528,56.1879470514221,NA,NA,NA
2011,177,1100,30.19,2.693136297,55.8013356901259,57.6084884625864,NA,NA,NA
2011,177,1130,30.68,2.929277718,52.0416064011637,59.3003456816627,NA,NA,NA
2011,177,1200,31.47,3.123900295,49.8993075871007,59.4079629529934,NA,NA,NA
2011,177,1230,32.07,3.202600071,50.7191136982899,55.7566492720957,NA,NA,NA
2011,177,1300,32.6,3.393724844,49.0314133277954,54.7505460595411,NA,NA,NA
2011,177,1330,32.82,3.463222398,49.629987981214,52.9485074826707,NA,NA,NA
