Year,DOY,HHMM,Temp,VPD,Sensor1,Sensor2,Sensor3,Sensor4,Sensor5
2011,170,1930,27.49,1.077557031,6.339,5.187,8.5,6.094,6.066
2011,170,2000,26.26,0.819573413,6.654,5.421,8.97,6.349,6.336
2011,170,2030,25.19,0.578651557,6.926,5.628,9.32,6.595,6.524
2011,170,2100,24.24,0.449233756,7.127,5.772,9.57,6.788,6.646
2011,170,2130,23.58,0.350544596,7.28,5.878,9.76,6.949,6.744
2011,170,2200,22.82,0.242313539,7.396,5.973,9.89,7.094,6.831
2011,170,2230,22.18,0.184282634,7.484,6.036,9.99,7.194,6.912
2011,170,2300,21.75,0.137573338,7.556,6.098,10.1,7.282,6.981
2011,170,2330,21.58,0.114014206,7.617,6.14,10.18,7.351,7.04
2011,170,2400,21.57,0.091820655,7.65,6.176,10.24,7.411,7.088
2011,171,30,21.81,0.118433905,7.666,6.204,10.27,7.451,7.119
2011,171,100,21.9,0.121907869,7.674,6.185,10.25,7.454,7.136
2011,171,130,21.63,0.05329907,7.669,6.204,10.27,7.493,7.16
2011,171,200,21.32,0.030509587,7.736,6.259,10.34,7.566,7.189
2011,171,230,21.3,0.01143118,7.772,6.304,10.4,7.601,7.221
2011,171,300,21.54,0.00607956,7.799,6.319,10.39,7.642,7.234
2011,171,330,21.63,0,7.809,6.351,10.43,7.679,7.26
2011,171,400,21.61,0,7.823,6.376,10.45,7.691,7.277
2011,171,430,21.55,0,7.833,6.39,10.44,7.705,7.288
2011,171,500,20.87,0,7.863,6.411,10.49,7.714,7.316
2011,171,530,20.3,0,7.893,6.419,10.5,7.739,7.352
2011,171,600,20.35,0,7.923,6.407,10.49,7.743,7.368
2011,171,630,20.72,0,7.925,6.407,10.43,7.723,7.338
2011,171,700,20.98,0,7.878,6.354,10.35,7.65,7.321
2011,171,730,21.76,0,7.559,6.07,9.9,7.239,7.119
2011,171,800,22.59,0.003538395,6.967,5.48,9.22,6.613,6.699
2011,171,830,23.89,0.471729834,6.331,4.878,8.31,6.01,6.064
2011,171,900,25.48,0.919457285,5.774,4.523,7.573,5.633,5.457
2011,171,930,26.49,1.187804693,5.524,4.414,7.28,5.485,5.13
2011,171,1000,27.11,1.243430818,5.46,4.395,7.143,5.409,5.031
2011,171,1030,27.85,1.614643391,5.36,4.359,7.068,5.37,5.02
2011,171,1100,28.55,1.756719304,5.334,4.302,6.97,5.359,4.937
2011,171,1130,29.18,1.833654873,5.305,4.32,6.926,5.34,4.865
2011,171,1200,29.5,1.852738106,5.334,4.363,6.927,5.383,4.863
2011,171,1230,29.69,1.99842114,5.349,4.382,6.887,5.404,4.893
2011,171,1300,29.46,1.867910106,5.367,4.427,6.905,5.431,4.95
2011,171,1330,29.19,1.79818452,5.367,4.439,6.892,5.437,4.99
2011,171,1400,27.97,1.429462626,5.42,4.467,6.929,5.441,5.067
2011,171,1430,26.01,1.121050241,5.554,4.499,7.021,5.494,5.22
2011,171,1500,24.84,0.846024681,5.682,4.553,7.099,5.546,5.357
2011,171,1530,22.84,0.69344886,5.918,4.704,7.405,5.682,5.58
2011,171,1600,24.08,1.043454491,5.749,4.592,7.257,5.612,5.493
2011,171,1630,24.12,1.061451522,5.661,4.521,7.238,5.551,5.392
2011,171,1700,23.95,0.958996871,5.5,4.552,7.354,5.587,5.401
2011,171,1730,23.86,0.921418536,5.673,4.666,7.47,5.653,5.481
2011,171,1800,22.96,0.735821372,5.978,4.863,7.775,5.813,5.728
2011,171,1830,22.09,0.602624035,6.284,5.125,8.23,6.031,6.015
2011,171,1900,21.53,0.479197051,6.53,5.38,8.63,6.26,6.285
2011,171,1930,21.1,0.355226356,6.806,5.665,9.1,6.543,6.575
2011,171,2000,20.15,0.248869995,7.103,5.89,9.54,6.812,6.829
2011,171,2030,19.24,0.168143705,7.329,6.073,9.86,7.054,7.02
2011,171,2100,18.55,0.119759345,7.507,6.18,10.06,7.24,7.168
2011,171,2130,18.04,0.091547725,7.608,6.262,10.25,7.369,7.259
2011,171,2200,17.5,0.058419856,7.658,6.277,10.33,7.456,7.32
2011,171,2230,17.27,0.042760773,7.729,6.339,10.33,7.536,7.382
2011,171,2300,17.2,0.040464593,7.765,6.375,10.43,7.581,7.447
2011,171,2330,16.84,0.033372828,7.797,6.396,10.48,7.626,7.506
2011,171,2400,16.74,0.022928106,7.847,6.448,10.54,7.702,7.553
2011,172,30,16.69,0.022855411,7.889,6.506,10.61,7.745,7.587
2011,172,100,16.49,0.022566646,7.92,6.528,10.65,7.775,7.64
2011,172,130,16.06,0.016076636,7.972,6.521,10.64,7.791,7.663
2011,172,200,15.89,0.010086529,7.981,6.552,10.7,7.822,7.703
2011,172,230,16.08,0.004322215,8,6.574,10.71,7.866,7.733
2011,172,300,16.38,0,8.01,6.574,10.76,7.872,7.741
2011,172,330,16.52,0,8.01,6.578,10.72,7.889,7.758
2011,172,400,16.53,0,8.04,6.611,10.75,7.909,7.762
2011,172,430,16.53,0,8.05,6.629,10.76,7.91,7.764
2011,172,500,16.56,0,8.05,6.643,10.77,7.926,7.786
2011,172,530,16.68,0,8.09,6.65,10.75,7.922,7.781
2011,172,600,17.01,0,8.08,6.639,10.74,7.925,7.772
2011,172,630,17.4,0,8.08,6.612,10.64,7.877,7.754
2011,172,700,18.1,0,7.912,6.429,10.33,7.591,7.603
2011,172,730,18.98,0.090028733,7.031,5.703,9.18,6.656,7.003
2011,172,800,20.45,0.392932619,6.584,5.265,8.54,6.154,6.464
2011,172,830,21.99,0.629606341,6.191,4.849,7.975,5.807,5.925
2011,172,900,22.75,0.79278747,5.985,4.675,7.738,5.686,5.635
2011,172,930,23.91,1.154279915,5.616,4.382,7.214,5.428,5.169
2011,172,1000,25.07,1.42231917,5.437,4.265,6.996,5.278,4.973
2011,172,1030,26.37,1.715472438,5.322,4.218,6.884,5.206,4.912
2011,172,1100,27.43,1.911602813,5.213,4.191,6.785,5.19,4.827
2011,172,1130,28.72,2.144842635,5.203,4.189,6.685,5.212,4.649
2011,172,1200,30.01,2.376472893,5.209,4.199,6.616,5.254,4.572
2011,172,1230,30.54,2.557280688,5.295,4.238,6.624,5.305,4.667
2011,172,1300,30.79,2.410989298,5.351,4.278,6.644,5.344,4.754
2011,172,1330,31.42,2.670397677,5.312,4.31,6.651,5.349,4.81
2011,172,1400,32.41,2.750469659,5.304,4.316,6.584,5.334,4.791
2011,172,1430,32.2,2.784190375,5.362,4.385,6.589,5.381,4.871
2011,172,1500,32.32,2.726157755,5.341,4.405,6.558,5.379,4.899
2011,172,1530,32.33,2.592455162,5.249,4.462,6.532,5.38,4.841
2011,172,1600,31.94,2.428641838,5.231,4.505,6.79,5.43,4.954
2011,172,1630,31.41,2.123257761,5.238,4.562,6.997,5.487,5.098
2011,172,1700,29.77,1.680296336,5.405,4.664,7.208,5.566,5.205
2011,172,1730,28.98,1.440542046,5.657,4.747,7.365,5.649,5.33
2011,172,1800,27.9,1.223900797,5.854,4.873,7.59,5.744,5.542
2011,172,1830,26.73,1.038520169,6.119,5.098,8.06,5.943,5.84
2011,172,1900,25.95,0.917706339,6.377,5.304,8.47,6.14,6.101
2011,172,1930,25.14,0.740543593,6.637,5.497,8.85,6.345,6.335
2011,172,2000,24.47,0.608047928,6.893,5.674,9.21,6.56,6.55
2011,172,2030,23.89,0.522658002,7.051,5.803,9.44,6.717,6.673
2011,172,2100,23.45,0.419106392,7.2,5.909,9.63,6.854,6.788
2011,172,2130,22.85,0.332439004,7.314,5.984,9.75,6.974,6.873
2011,172,2200,22.58,0.294691961,7.399,6.055,9.89,7.062,6.971
2011,172,2230,22.16,0.229927963,7.483,6.121,10.02,7.148,7.049
2011,172,2300,21.72,0.193140518,7.543,6.191,10.09,7.235,7.123
2011,172,2330,21.36,0.161632412,7.619,6.251,10.16,7.325,7.184
2011,172,2400,21.04,0.123688916,7.685,6.297,10.26,7.4,7.235
2011,173,30,20.71,0.092347928,7.734,6.334,10.32,7.475,7.287
2011,173,100,20.77,0.055826929,7.774,6.354,10.36,7.528,7.312
2011,173,130,21.09,0.056935676,7.81,6.389,10.39,7.563,7.335
2011,173,200,21.11,0.046251055,7.831,6.427,10.4,7.597,7.356
2011,173,230,21.09,0.024711598,7.846,6.407,10.41,7.617,7.372
2011,173,300,21.53,0.017110739,7.864,6.438,10.44,7.639,7.379
2011,173,330,21.26,0.019543654,7.891,6.48,10.48,7.644,7.409
2011,173,400,20.92,0.016482577,7.909,6.485,10.51,7.656,7.433
2011,173,430,20.68,0.016241012,7.917,6.495,10.52,7.678,7.452
2011,173,500,20.17,0.013200549,7.937,6.503,10.53,7.696,7.469
2011,173,530,19.76,0.010395868,7.951,6.477,10.52,7.691,7.487
2011,173,600,19.7,0.002963457,7.96,6.489,10.55,7.711,7.499
2011,173,630,20.16,0,7.944,6.464,10.44,7.7,7.482
2011,173,700,21.45,0,7.54,6.134,9.81,7.201,7.206
2011,173,730,22.39,0.03838246,7.088,5.691,9.32,6.66,6.896
2011,173,800,23.82,0.846621342,6.16,4.975,8.17,5.932,6.091
2011,173,830,26.41,1.283171991,5.642,4.472,7.375,5.495,5.367
2011,173,900,27.58,1.323647812,5.533,4.417,7.144,5.43,5.147
2011,173,930,27.48,1.553763781,5.565,4.46,7.227,5.473,5.154
2011,173,1000,27.11,1.221467686,5.635,4.576,7.364,5.545,5.281
2011,173,1030,27.25,1.249786399,5.732,4.621,7.435,5.597,5.357
2011,173,1100,27.25,1.187239274,5.752,4.599,7.41,5.585,5.34
2011,173,1130,27.2,1.051679569,5.772,4.626,7.449,5.63,5.388
2011,173,1200,28.85,1.942721834,5.516,4.381,7.034,5.455,5.084
2011,173,1230,31.95,2.710537154,5.239,4.26,6.666,5.269,4.715
2011,173,1300,32.59,2.947387491,5.232,4.306,6.613,5.298,4.696
2011,173,1330,33.39,3.103090334,5.314,4.362,6.588,5.322,4.741
2011,173,1400,34.09,3.228955036,5.363,4.43,6.595,5.36,4.783
2011,173,1430,33.95,3.083137156,5.293,4.473,6.505,5.383,4.798
2011,173,1500,33.86,2.890329612,5.3,4.499,6.488,5.397,4.816
2011,173,1530,33.97,3.115654104,5.241,4.531,6.557,5.429,4.811
2011,173,1600,33.8,2.880678173,5.206,4.544,6.778,5.445,4.883
2011,173,1630,32.85,2.400549864,5.242,4.585,6.963,5.491,5.016
2011,173,1700,32.01,2.28961361,5.38,4.622,7.069,5.533,5.073
2011,173,1730,31.47,2.092348265,5.523,4.671,7.166,5.578,5.178
2011,173,1800,30.41,1.853157835,5.707,4.782,7.43,5.689,5.388
2011,173,1830,29.57,1.566851699,5.922,4.96,7.823,5.837,5.616
2011,173,1900,28.99,1.306824554,6.181,5.141,8.23,6,5.817
2011,173,1930,28.17,1.079731049,6.458,5.335,8.63,6.189,6.028
2011,173,2000,27.57,0.89062804,6.682,5.494,8.93,6.362,6.211
2011,173,2030,26.98,0.789647992,6.845,5.607,9.14,6.496,6.345
2011,173,2100,26.63,0.68516848,6.954,5.681,9.29,6.604,6.455
2011,173,2130,26.59,1.327117679,7.009,5.729,9.37,6.687,6.494
2011,173,2200,26.66,1.316082438,6.942,5.595,9.31,6.618,6.459
2011,173,2230,26.01,1.071932442,6.982,5.6,9.37,6.626,6.496
2011,173,2300,25.42,1.005818501,7.081,5.688,9.5,6.729,6.582
2011,173,2330,25.16,0.959145713,7.134,5.754,9.57,6.8,6.66
2011,173,2400,24.85,0.826638964,7.192,5.822,9.65,6.865,6.726
2011,174,30,24.29,0.631201762,7.265,5.88,9.73,6.933,6.79
2011,174,100,24.01,0.500789214,7.346,5.954,9.83,7.012,6.858
2011,174,130,23.91,0.424494322,7.404,6.012,9.89,7.076,6.905
2011,174,200,23.9,0.36054097,7.43,6.037,9.92,7.108,6.938
2011,174,230,23.66,0.2863115,7.438,6.038,9.92,7.111,6.97
2011,174,300,23.62,0.241778569,7.407,6.017,9.88,7.082,6.963
2011,174,330,23.45,0.202117306,7.382,5.998,9.84,7.043,6.946
2011,174,400,23.02,0.13955006,7.43,6.021,9.88,7.089,6.986
2011,174,430,22.67,0.104095841,7.486,6.058,9.92,7.158,7.037
2011,174,500,22.76,0.101692027,7.516,6.088,9.97,7.21,7.072
2011,174,530,22.95,0.0968534,7.551,6.094,9.95,7.216,7.079
2011,174,600,23.36,0.127029849,7.454,5.979,9.77,7.085,6.979
2011,174,630,23.86,0.200811684,7.297,5.826,9.6,6.923,6.832
2011,174,700,24.56,0.335323025,7.129,5.672,9.39,6.769,6.658
2011,174,730,25.55,0.624897538,6.722,5.341,8.84,6.411,6.294
2011,174,800,26.64,0.882357003,6.097,4.85,8.01,5.906,5.735
2011,174,830,27.27,1.016715923,5.745,4.598,7.547,5.625,5.382
2011,174,900,27.19,1.049902303,5.842,4.714,7.652,5.695,5.464
2011,174,930,27.62,1.203677174,5.807,4.634,7.512,5.647,5.384
2011,174,1000,28.64,1.375404952,5.64,4.461,7.213,5.499,5.158
2011,174,1030,29.33,1.493613062,5.473,4.386,7.008,5.398,5.01
2011,174,1100,29.24,1.522516009,5.511,4.474,7.11,5.445,5.095
2011,174,1130,29.79,1.708336919,5.467,4.453,7.044,5.431,5.06
2011,174,1200,30.08,1.850972343,5.382,4.443,6.983,5.411,5.01
2011,174,1230,30.37,1.900579484,5.382,4.472,6.998,5.429,5.035
2011,174,1300,32.37,2.513851254,5.315,4.424,6.82,5.374,4.859
2011,174,1330,33.61,2.984989517,5.205,4.465,6.714,5.349,4.778
2011,174,1400,34.2,3.22335758,5.239,4.497,6.686,5.369,4.832
2011,174,1430,34.53,3.282967012,5.209,4.518,6.596,5.388,4.799
2011,174,1500,35.25,3.301270201,5.205,4.543,6.446,5.406,4.722
2011,174,1530,34.44,3.254909685,5.218,4.561,6.504,5.441,4.805
2011,174,1600,33.41,2.730748433,5.278,4.609,6.918,5.484,4.968
2011,174,1630,34.04,2.864498328,5.312,4.599,7.011,5.494,5.021
2011,174,1700,33.18,2.67890854,5.321,4.639,7.083,5.53,5.011
2011,174,1730,31.42,2.121004712,5.635,4.805,7.485,5.656,5.291
2011,174,1800,21.94,0.093918863,6.224,4.939,8.38,6.024,5.923
2011,174,1830,20.79,0.032169073,6.842,5.412,9.23,6.687,6.403
2011,174,1900,21.08,0.016645359,7.199,5.739,9.61,7.021,6.729
2011,174,1930,21.13,0.008620696,7.348,5.923,9.79,7.153,6.895
2011,174,2000,21.26,0.003262726,7.441,6.017,9.91,7.229,6.959
2011,174,2030,21.45,0,7.505,6.073,10,7.296,7.026
2011,174,2100,21.53,0,7.573,6.146,10.07,7.366,7.087
2011,174,2130,21.75,0,7.651,6.221,10.09,7.421,7.142
2011,174,2200,21.82,0,7.707,6.269,10.13,7.466,7.176
2011,174,2230,21.56,0,7.743,6.293,10.15,7.494,7.216
2011,174,2300,21.3,0,7.784,6.32,10.18,7.527,7.244
2011,174,2330,21.16,0,7.811,6.327,10.2,7.552,7.262
2011,174,2400,21.14,0,7.831,6.342,10.25,7.586,7.28
2011,175,30,21.03,0,7.839,6.333,10.24,7.594,7.292
2011,175,100,21.22,0,7.828,6.299,10.24,7.592,7.282
2011,175,130,21.27,0,7.825,6.294,10.24,7.59,7.28
2011,175,200,21.16,0,7.831,6.297,10.25,7.58,7.289
2011,175,230,20.92,0,7.829,6.317,10.26,7.581,7.314
2011,175,300,20.7,0,7.839,6.303,10.27,7.585,7.323
2011,175,330,20.56,0,7.846,6.307,10.27,7.597,7.332
2011,175,400,20.34,0,7.851,6.301,10.28,7.606,7.351
2011,175,430,20.21,0,7.873,6.31,10.32,7.623,7.367
2011,175,500,20.15,0,7.902,6.33,10.36,7.644,7.391
2011,175,530,20.23,0,7.917,6.336,10.38,7.645,7.396
2011,175,600,20.39,0,7.919,6.336,10.33,7.631,7.385
2011,175,630,20.85,0,7.881,6.282,10.24,7.573,7.332
2011,175,700,21.46,0,7.739,6.131,10.05,7.393,7.179
2011,175,730,21.91,0,7.472,5.891,9.73,7.084,6.935
2011,175,800,22.36,0,7.136,5.625,9.32,6.726,6.641
2011,175,830,23.13,0.00973711,6.669,5.214,8.62,6.275,6.198
2011,175,900,23.72,0.211731281,6.219,4.811,7.974,5.861,5.727
2011,175,930,24.86,0.513418641,5.97,4.667,7.682,5.71,5.492
2011,175,1000,26.18,0.733632117,5.697,4.515,7.327,5.515,5.239
2011,175,1030,26.46,0.814458283,5.668,4.521,7.262,5.472,5.203
2011,175,1100,27.96,1.290546568,5.486,4.444,7.02,5.367,5.009
2011,175,1130,29.33,1.707986887,5.31,4.237,6.804,5.259,4.764
2011,175,1200,29.76,1.708091272,5.24,4.188,6.771,5.265,4.713
2011,175,1230,30.06,1.657749693,5.229,4.262,6.752,5.304,4.74
2011,175,1300,30.09,1.930804106,5.254,4.273,6.756,5.343,4.802
2011,175,1330,30.74,2.080914187,5.25,4.286,6.734,5.341,4.809
2011,175,1400,31.37,2.383985046,5.25,4.291,6.718,5.341,4.8
2011,175,1430,32.39,2.548522657,5.2,4.305,6.588,5.315,4.757
2011,175,1500,31.85,2.443143342,5.294,4.335,6.59,5.37,4.836
2011,175,1530,31.76,2.4493679,5.238,4.365,6.711,5.389,4.836
2011,175,1600,33.32,2.887501999,5.085,4.332,6.789,5.385,4.79
2011,175,1630,32.85,2.70423225,5.161,4.374,6.893,5.403,4.873
2011,175,1700,31.71,2.293276116,5.32,4.437,7.045,5.454,4.909
2011,175,1730,31.23,2.328934205,5.508,4.514,7.164,5.54,5.044
2011,175,1800,30.78,2.217151553,5.592,4.575,7.31,5.595,5.149
2011,175,1830,30.29,1.607931484,5.691,4.71,7.519,5.674,5.314
2011,175,1900,28.95,1.144692033,5.973,4.972,8.03,5.878,5.612
2011,175,1930,28.17,0.856326327,6.36,5.268,8.55,6.142,5.937
2011,175,2000,27.11,0.609582532,6.687,5.501,8.92,6.363,6.193
2011,175,2030,26.26,0.455241038,6.933,5.674,9.19,6.565,6.379
2011,175,2100,25.72,0.366384718,7.104,5.806,9.4,6.724,6.538
2011,175,2130,25.21,0.279685791,7.242,5.902,9.55,6.868,6.645
2011,175,2200,25,0.255802812,7.341,5.974,9.67,6.971,6.728
2011,175,2230,24.55,0.192732045,7.415,6.06,9.78,7.069,6.797
2011,175,2300,24.02,0.151423069,7.482,6.096,9.87,7.147,6.85
2011,175,2330,23.74,0.139433951,7.524,6.115,9.91,7.188,6.878
2011,175,2400,23.97,0.237324467,7.535,6.105,9.92,7.205,6.887
2011,176,30,24.11,0.255453038,7.524,6.083,9.93,7.202,6.89
2011,176,100,24.14,0.314073251,7.509,6.046,9.94,7.194,6.89
2011,176,130,24.42,0.358813772,7.471,6.017,9.9,7.162,6.879
2011,176,200,23.76,0.209082993,7.473,6.016,9.91,7.157,6.903
2011,176,230,23.57,0.175482785,7.513,6.034,9.95,7.194,6.921
2011,176,300,23.5,0.13432486,7.544,6.066,9.98,7.233,6.948
2011,176,330,23.46,0.106086059,7.571,6.09,10,7.263,6.967
2011,176,400,23.45,0.102922295,7.588,6.101,10.01,7.286,6.986
2011,176,430,23.39,0.09637337,7.6,6.1,10.01,7.302,6.999
2011,176,500,23.36,0.117780644,7.608,6.099,10.03,7.305,7.017
2011,176,530,23.35,0.1762526,7.579,6.058,9.97,7.259,7.006
2011,176,600,23.36,0.185608148,7.377,5.878,9.72,7.072,6.88
2011,176,630,23.83,0.428802049,6.908,5.525,9.17,6.677,6.551
2011,176,700,24.52,0.677961335,6.338,5.067,8.51,6.189,6.114
2011,176,730,25.23,0.95935394,5.925,4.702,7.961,5.824,5.755
2011,176,800,25.98,1.094188009,5.693,4.505,7.576,5.579,5.452
2011,176,830,26.38,1.244730123,5.63,4.406,7.427,5.485,5.279
2011,176,900,26.8,1.153664196,5.585,4.365,7.331,5.457,5.204
2011,176,930,27.35,1.440395223,5.547,4.342,7.199,5.409,5.113
2011,176,1000,27.87,1.475539659,5.458,4.289,7.1,5.329,5.018
2011,176,1030,28.38,1.54113146,5.393,4.274,7.04,5.288,5.004
2011,176,1100,28.39,1.739241773,5.368,4.281,7.027,5.305,4.998
2011,176,1130,29.49,2.01139686,5.284,4.224,6.864,5.263,4.815
2011,176,1200,30.87,2.364068518,5.234,4.237,6.757,5.262,4.71
2011,176,1230,31.4,2.702406561,5.193,4.266,6.78,5.275,4.686
2011,176,1300,32.11,2.603632327,5.223,4.277,6.728,5.302,4.732
2011,176,1330,31.52,2.650809064,5.277,4.333,6.831,5.34,4.858
2011,176,1400,31.81,2.875036251,5.314,4.37,6.822,5.352,4.899
2011,176,1430,32.24,3.009908721,5.28,4.362,6.637,5.322,4.874
2011,176,1500,32.42,3.035375859,5.201,4.361,6.525,5.324,4.8
2011,176,1530,32.27,3.034704869,5.167,4.355,6.558,5.341,4.812
2011,176,1600,32.82,2.978790127,5.083,4.376,6.807,5.365,4.852
2011,176,1630,32.27,2.980791646,5.065,4.417,6.951,5.404,4.973
2011,176,1700,31.27,2.768256921,5.243,4.456,7.011,5.438,4.96
2011,176,1730,30.44,2.395062008,5.434,4.505,7.111,5.475,5.073
2011,176,1800,29.73,2.238986171,5.586,4.643,7.358,5.591,5.25
2011,176,1830,28.93,1.994998116,5.8,4.821,7.695,5.719,5.489
2011,176,1900,27.86,1.519366896,6.057,5.075,8.21,5.93,5.831
2011,176,1930,26.39,1.098831214,6.42,5.373,8.79,6.209,6.172
2011,176,2000,25,0.875220352,6.695,5.599,9.17,6.433,6.404
2011,176,2030,23.65,0.69745356,6.953,5.771,9.47,6.642,6.598
2011,176,2100,22.28,0.468417048,7.155,5.898,9.69,6.824,6.752
2011,176,2130,21.37,0.34476464,7.298,6.019,9.86,6.992,6.876
2011,176,2200,21.11,0.358133072,7.362,6.079,9.96,7.07,6.938
2011,176,2230,20.78,0.319327985,7.415,6.101,10.04,7.14,6.999
2011,176,2300,20.51,0.342564939,7.458,6.134,10.1,7.197,7.056
2011,176,2330,19.91,0.287648104,7.5,6.169,10.17,7.262,7.121
2011,176,2400,19.44,0.245427801,7.552,6.22,10.26,7.342,7.184
2011,177,30,18.88,0.178463034,7.608,6.262,10.32,7.389,7.251
2011,177,100,18.28,0.138050722,7.651,6.305,10.42,7.485,7.317
2011,177,130,17.79,0.107616849,7.684,6.338,10.47,7.545,7.384
2011,177,200,17.3,0.097978498,7.723,6.377,10.52,7.597,7.439
2011,177,230,16.84,0.072507976,7.759,6.404,10.58,7.645,7.488
2011,177,300,16.55,0.052985168,7.806,6.411,10.62,7.679,7.525
2011,177,330,16.25,0.044047144,7.848,6.467,10.68,7.709,7.548
2011,177,400,15.89,0.041107625,7.846,6.474,10.68,7.749,7.598
2011,177,430,15.6,0.028932709,7.89,6.51,10.75,7.794,7.626
2011,177,500,15.41,0.022941998,7.922,6.545,10.78,7.839,7.655
2011,177,530,15.36,0.011623914,7.93,6.548,10.78,7.887,7.679
2011,177,600,16.06,0,7.945,6.566,10.77,7.899,7.691
2011,177,630,17.05,0,7.911,6.554,10.67,7.828,7.671
2011,177,700,18.19,0,7.307,6.096,9.93,7.19,7.371
2011,177,730,20.14,0.096754824,6.547,5.353,8.86,6.35,6.735
2011,177,800,22.87,0.958702553,6.014,4.809,8.04,5.763,6.033
2011,177,830,25,1.382047445,5.603,4.427,7.484,5.468,5.365
2011,177,900,26.81,1.683616589,5.402,4.296,7.161,5.324,5.036
2011,177,930,27.73,1.849902941,5.348,4.261,7.059,5.25,4.867
2011,177,1000,28.6,2.233371515,5.183,4.248,6.982,5.165,4.833
2011,177,1030,29.47,2.527480602,5.108,4.215,6.862,5.131,4.787
2011,177,1100,30.19,2.693136297,5.117,4.183,6.846,5.132,4.697
2011,177,1130,30.68,2.929277718,5.216,4.146,6.742,5.174,4.587
2011,177,1200,31.47,3.123900295,5.274,4.142,6.67,5.21,4.542
2011,177,1230,32.07,3.202600071,5.249,4.217,6.654,5.278,4.569
2011,177,1300,32.6,3.393724844,5.295,4.237,6.598,5.289,4.657
2011,177,1330,32.82,3.463222398,5.276,4.275,6.624,5.288,4.734
2011,177,1400,33.9,3.717529787,5.277,4.32,6.602,5.288,4.799
2011,177,1430,34.7,3.928635676,5.238,4.358,6.416,5.303,4.742
2011,177,1500,34.26,3.828098426,5.224,4.414,6.361,5.317,4.737
2011,177,1530,34.23,3.622710083,5.192,4.419,6.506,5.331,4.755
2011,177,1600,33.19,3.090930483,5.274,4.524,6.93,5.42,4.965
2011,177,1630,31.96,3.053878636,5.406,4.622,7.301,5.518,5.249
2011,177,1700,31.04,2.206236449,5.561,4.707,7.429,5.573,5.346
2011,177,1730,30.19,1.93729254,5.788,4.834,7.745,5.689,5.53
2011,177,1800,29.36,1.657366364,6.046,5.011,8.13,5.853,5.794
2011,177,1830,28.52,1.271326823,6.198,5.127,8.36,5.96,5.982
2011,177,1900,27.96,1.091317164,6.264,5.202,8.51,6.045,6.106
2011,177,1930,27.2,0.953678623,6.492,5.374,8.86,6.194,6.267
2011,177,2000,26.24,0.726349867,6.707,5.552,9.18,6.375,6.442
2011,177,2030,25.12,0.538561733,6.882,5.693,9.43,6.568,6.568
2011,177,2100,24.36,0.521227349,7,5.778,9.6,6.704,6.659
2011,177,2130,23.77,0.590321385,7.093,5.831,9.68,6.815,6.711
2011,177,2200,23.62,0.501713735,7.199,5.898,9.81,6.921,6.799
2011,177,2230,23.67,0.418413698,7.302,6.001,9.93,7.042,6.883
2011,177,2300,23.51,0.317959066,7.401,6.093,10.02,7.135,6.955
2011,177,2330,23.25,0.245633709,7.476,6.154,10.11,7.206,7.011
2011,177,2400,23.14,0.201413836,7.539,6.214,10.18,7.285,7.07
2011,178,30,23.15,0.137606665,7.585,6.266,10.22,7.338,7.111
2011,178,100,23.18,0.128706993,7.622,6.3,10.27,7.381,7.136
2011,178,130,23.12,0.103931548,7.641,6.321,10.3,7.41,7.154
2011,178,200,23.16,0.091998731,7.669,6.342,10.32,7.437,7.167
2011,178,230,22.92,0.06965803,7.687,6.357,10.35,7.463,7.189
2011,178,300,22.97,0.060835233,7.708,6.383,10.37,7.493,7.216
2011,178,330,22.87,0.054481941,7.739,6.399,10.38,7.512,7.23
2011,178,400,22.78,0.042278397,7.763,6.402,10.41,7.53,7.254
2011,178,430,22.91,0.030611036,7.773,6.413,10.39,7.539,7.248
2011,178,500,23.17,0.025000233,7.781,6.401,10.38,7.544,7.247
2011,178,530,23.29,0.025182018,7.783,6.383,10.36,7.517,7.253
2011,178,600,23.5,0.031721316,7.689,6.288,10.23,7.4,7.19
2011,178,630,23.83,0.045043743,7.535,6.153,10.06,7.218,7.093
2011,178,700,24.29,0.104989489,7.363,5.982,9.89,7.026,6.943
2011,178,730,25.05,0.341857312,7.062,5.721,9.51,6.728,6.657
2011,178,800,25.72,0.522591608,6.739,5.429,9.07,6.423,6.345
2011,178,830,25.95,0.544149407,6.418,5.156,8.61,6.115,6.038
2011,178,900,26.16,0.804912626,6.281,5.015,8.35,5.977,5.881
2011,178,930,27.27,1.052110068,5.823,4.599,7.642,5.593,5.447
2011,178,1000,27.46,1.00841573,5.737,4.584,7.546,5.497,5.356
2011,178,1030,27.92,1.167960451,5.685,4.523,7.401,5.47,5.287
2011,178,1100,28.8,1.517461227,5.579,4.391,7.187,5.384,5.117
2011,178,1130,29.36,1.611694662,5.498,4.37,7.096,5.339,5.002
2011,178,1200,30.59,1.966097097,5.432,4.314,6.955,5.293,4.856
2011,178,1230,31.37,2.145045805,5.324,4.342,6.862,5.274,4.789
2011,178,1300,32.51,2.631486242,5.287,4.363,6.783,5.266,4.825
2011,178,1330,33.24,2.791390681,5.218,4.404,6.812,5.283,4.85
2011,178,1400,33.28,2.501918754,5.305,4.452,6.833,5.288,4.934
2011,178,1430,33.14,2.484012639,5.307,4.49,6.798,5.286,4.909
2011,178,1500,30.78,2.009919939,5.449,4.615,7.065,5.402,5.146
